         936436 function calls (912881 primitive calls) in 7.135 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 __init__.py:355(ShortTensor)
        1    0.000    0.000    0.000    0.000 __init__.py:357(<listcomp>)
        9    0.000    0.000    0.000    0.000 __init__.py:358(__getattr__)
       82    0.011    0.000    0.052    0.001 __init__.py:359(namedtuple)
        1    0.000    0.000    0.000    0.000 __init__.py:3596(BitmapImage)
        1    0.000    0.000    0.000    0.000 __init__.py:3611(Spinbox)
        1    0.000    0.000    0.000    0.000 __init__.py:365(CharTensor)
        9    0.000    0.000    0.000    0.000 __init__.py:365(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:376(ByteTensor)
        1    0.000    0.000    0.000    0.000 __init__.py:3769(LabelFrame)
        1    0.000    0.000    0.000    0.000 __init__.py:3791(PanedWindow)
        1    0.000    0.000    0.000    0.000 __init__.py:386(HalfTensor)
       10    0.001    0.000   11.735    1.174 __init__.py:4(<module>)
        2    0.000    0.000    0.671    0.335 __init__.py:41(<module>)
        1    0.000    0.000    0.075    0.075 __init__.py:42(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:42(THNNCudaBackendStateMixin)
      337    0.001    0.000    0.001    0.000 __init__.py:422(<genexpr>)
      337    0.001    0.000    0.001    0.000 __init__.py:424(<genexpr>)
        1    0.000    0.000    0.061    0.061 __init__.py:43(<module>)
       59    0.003    0.000    0.004    0.000 __init__.py:43(normalize_encoding)
        1    0.000    0.000    0.000    0.000 __init__.py:433(get_provider)
        1    0.000    0.000    0.748    0.748 __init__.py:44(<module>)
        2    0.000    0.000    0.026    0.013 __init__.py:45(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:464(StringVar)
        4    0.000    0.000    0.000    0.000 __init__.py:484(cast)
        1    0.000    0.000    0.000    0.000 __init__.py:486(IntVar)
        1    0.000    0.000    0.000    0.000 __init__.py:49(check_compatibility)
        3    0.000    0.000    0.070    0.023 __init__.py:49(search_function)
       16    0.001    0.000    0.550    0.034 __init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:509(DoubleVar)
        2    0.000    0.000    0.159    0.080 __init__.py:52(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:528(BooleanVar)
        1    0.001    0.001    0.235    0.235 __init__.py:54(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:55(<listcomp>)
        1    0.000    0.000    0.049    0.049 __init__.py:56(<module>)
        1    0.003    0.003    0.003    0.003 __init__.py:571(Misc)
        1    0.000    0.000    0.043    0.043 __init__.py:58(<module>)
        5    0.000    0.000    0.000    0.000 __init__.py:58(__init__)
        8    0.001    0.000    0.832    0.104 __init__.py:6(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:6(Backends)
        1    0.001    0.001    0.240    0.240 __init__.py:60(<module>)
        5    0.000    0.000    0.000    0.000 __init__.py:60(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:61(<listcomp>)
        1    0.000    0.000    0.412    0.412 __init__.py:61(<module>)
        3    0.000    0.000    0.002    0.001 __init__.py:61(lookup)
        1    0.000    0.000    0.218    0.218 __init__.py:634(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:64(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:653(<listcomp>)
       62    0.000    0.000    0.000    0.000 __init__.py:683(__init__)
        4    0.000    0.000    0.593    0.148 __init__.py:7(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:7(Warning)
       31    0.002    0.000    0.024    0.001 __init__.py:71(search_function)
        5    0.000    0.000    0.000    0.000 __init__.py:73(CFUNCTYPE)
        4    0.000    0.000    0.000    0.000 __init__.py:750(_addHandlerRef)
        4    0.000    0.000    0.000    0.000 __init__.py:769(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:798(createLock)
        3    0.000    0.000    0.023    0.008 __init__.py:8(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:8(ExtType)
        1    0.000    0.000    0.000    0.000 __init__.py:8(_SparseBase)
        3    0.000    0.000    0.000    0.000 __init__.py:8(__init__)
        1    0.000    0.000    0.006    0.006 __init__.py:80(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:81(extend)
        1    0.000    0.000    0.000    0.000 __init__.py:81(ok)
        1    0.000    0.000    0.014    0.014 __init__.py:83(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:83(reduce_op)
        1    0.000    0.000    0.000    0.000 __init__.py:84(CuDNNHandle)
        1    0.000    0.000    0.011    0.011 __init__.py:88(<module>)
        1    0.000    0.000    0.026    0.026 __init__.py:89(<module>)
        6    0.002    0.000    1.456    0.243 __init__.py:9(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:90(group)
        1    0.000    0.000    0.041    0.041 __init__.py:93(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:94(CuDNNError)
        1    0.000    0.000    0.000    0.000 __init__.py:94(_DistributedRequest)
        2    0.000    0.000    0.000    0.000 __init__.py:958(__init__)
        5    0.000    0.000    0.000    0.000 __init__.py:99(CFunctionType)
        1    0.000    0.000    0.000    0.000 __version__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:6(Trie)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:15(Storage)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:180(AdaptiveStepsize)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:247(RandomDisplacement)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:269(MinimizerWrapper)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:285(Metropolis)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:37(BasinHoppingRunner)
        1    0.000    0.000    0.001    0.001 _big_num_ctypes.py:20(<module>)
        1    0.000    0.000    0.002    0.002 _binned_statistic.py:1(<module>)
        6    0.000    0.000    0.000    0.000 _bootlocale.py:23(getpreferredencoding)
        1    0.000    0.000    0.003    0.003 _bsplines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _bsplines.py:45(BSpline)
        1    0.000    0.000    0.139    0.139 _bvp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _bvp.py:519(BVPResult)
        1    0.000    0.000    0.002    0.002 _ccallback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        1    0.000    0.000    0.000    0.000 _ccallback.py:9(CData)
        1    0.000    0.000    0.001    0.001 _collections.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _collections.py:101(HTTPHeaderDict)
        1    0.000    0.000    0.000    0.000 _collections.py:27(RecentlyUsedContainer)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:148(__subclasshook__)
        6    0.000    0.000    0.000    0.000 _collections_abc.py:302(__subclasshook__)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:349(__subclasshook__)
       42    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:406(__subclasshook__)
       15    0.000    0.000    0.000    0.000 _collections_abc.py:657(get)
        8    0.000    0.000    0.000    0.000 _collections_abc.py:664(__contains__)
        5    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
        5    0.000    0.000    0.000    0.000 _collections_abc.py:816(clear)
        1    0.000    0.000    0.000    0.000 _compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compat.py:17(with_metaclass)
        1    0.000    0.000    0.000    0.000 _compat.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _components.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _conditional.py:164(cryptography_has_tls_st)
        1    0.000    0.000    0.000    0.000 _conditional.py:181(cryptography_has_scrypt)
        1    0.000    0.000    0.000    0.000 _conditional.py:201(cryptography_has_mem_functions)
        1    0.000    0.000    0.000    0.000 _conditional.py:207(cryptography_has_sct)
        1    0.000    0.000    0.000    0.000 _conditional.py:220(cryptography_has_x509_store_ctx_get_issuer)
        1    0.000    0.000    0.000    0.000 _conditional.py:227(cryptography_has_x25519)
        1    0.000    0.000    0.000    0.000 _conditional.py:233(cryptography_has_evp_pkey_get_set_tls_encodedpoint)
        1    0.000    0.000    0.000    0.000 _conditional.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _constants.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1031(dweibull_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:108(norm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1085(expon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1142(exponnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1212(exponweib_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1252(exponpow_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1300(fatiguelife_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1365(foldcauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1398(f_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1482(foldnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1539(frechet_r_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1592(frechet_l_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1649(genlogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1694(genpareto_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1772(genexpon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1813(genextreme_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1975(gamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:198(alpha_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2102(erlang_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2161(gengamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2222(genhalflogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2268(gompertz_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2305(gumbel_r_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2353(gumbel_l_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:237(anglit_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2407(halfcauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2445(halflogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2491(halfnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2535(hypsecant_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2568(gausshyper_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2605(invgamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2669(invgauss_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2716(invweibull_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:272(arcsine_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2764(johnsonsb_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2805(johnsonsu_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2846(laplace_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2882(levy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2925(levy_l_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2968(levy_stable_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3035(logistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3083(loggamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3127(loglaplace_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:313(FitDataError)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3178(lognorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3243(gilbrat_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:326(FitSolverError)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3291(maxwell_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3340(mielke_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3372(kappa4_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:358(beta_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:36(ksone_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3620(kappa3_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3670(nakagami_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3710(ncx2_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3755(ncf_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3817(t_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3878(nct_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3967(pareto_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4028(lomax_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4078(pearson3_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4215(powerlaw_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4263(powerlognorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4299(powernorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4334(rdist_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4373(rayleigh_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4431(reciprocal_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4477(rice_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4535(recipinvgauss_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4573(semicircular_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4605(skew_norm_gen)
